date,variable,value
2004-11-17 16:00:00,area_3,78.425
2004-11-17 17:00:00,area_3,89.509
2004-11-17 18:00:00,area_3,94.395
2004-11-17 19:00:00,area_3,92.94
2004-11-17 20:00:00,area_3,90.968
2004-11-17 21:00:00,area_3,85.967
2004-11-17 22:00:00,area_3,80.52
2004-11-17 23:00:00,area_3,72.037
2004-11-18 00:00:00,area_3,66.916
2004-11-18 01:00:00,area_3,64.638
2004-11-18 02:00:00,area_3,62.87
2004-11-18 03:00:00,area_3,63.6
2004-11-18 04:00:00,area_3,66.436
2004-11-18 05:00:00,area_3,71.423
2004-11-18 06:00:00,area_3,85.75
2004-11-18 07:00:00,area_3,90.654
2004-11-18 08:00:00,area_3,85.412
2004-11-18 09:00:00,area_3,82.316
2004-11-18 10:00:00,area_3,79.776
2004-11-18 11:00:00,area_3,77.611
2004-11-18 12:00:00,area_3,76.16
2004-11-18 13:00:00,area_3,74.988
2004-11-18 14:00:00,area_3,73.949
2004-11-18 15:00:00,area_3,73.19
2004-11-18 16:00:00,area_3,76.252
2004-11-18 17:00:00,area_3,87.545
2004-11-18 18:00:00,area_3,91.044
2004-11-18 19:00:00,area_3,89.583
2004-11-18 20:00:00,area_3,86.658
2004-11-18 21:00:00,area_3,81.274
2004-11-18 22:00:00,area_3,76.484
2004-11-18 23:00:00,area_3,67.981
2004-11-19 00:00:00,area_3,62.316
2004-11-19 01:00:00,area_3,59.351
2004-11-19 02:00:00,area_3,57.539
2004-11-19 03:00:00,area_3,58.264
2004-11-19 04:00:00,area_3,61.525
2004-11-19 05:00:00,area_3,66.221
2004-11-19 06:00:00,area_3,79.985
2004-11-19 07:00:00,area_3,85.654
2004-11-19 08:00:00,area_3,81.896
2004-11-19 09:00:00,area_3,80.71
2004-11-19 10:00:00,area_3,79.996
2004-11-19 11:00:00,area_3,78.919
2004-11-19 12:00:00,area_3,78.239
2004-11-19 13:00:00,area_3,77.009
2004-11-19 14:00:00,area_3,75.74
2004-11-19 15:00:00,area_3,75.448
2004-11-19 16:00:00,area_3,77.353
2004-11-19 17:00:00,area_3,85.442
2004-11-19 18:00:00,area_3,86.575
2004-11-19 19:00:00,area_3,83.671
2004-11-19 20:00:00,area_3,80.949
2004-11-19 21:00:00,area_3,77.292
2004-11-19 22:00:00,area_3,74.936
2004-11-19 23:00:00,area_3,68.05
2004-11-20 00:00:00,area_3,62.372
2004-11-20 01:00:00,area_3,59.347
2004-11-20 02:00:00,area_3,57.555
2004-11-20 03:00:00,area_3,57.657
2004-11-20 04:00:00,area_3,59.412
2004-11-20 05:00:00,area_3,60.051
2004-11-20 06:00:00,area_3,64.723
2004-11-20 07:00:00,area_3,70.246
2004-11-20 08:00:00,area_3,75.389
2004-11-20 09:00:00,area_3,77.777
2004-11-20 10:00:00,area_3,76.651
2004-11-20 11:00:00,area_3,74.459
2004-11-20 12:00:00,area_3,72.791
2004-11-20 13:00:00,area_3,71.559
2004-11-20 14:00:00,area_3,70.027
2004-11-20 15:00:00,area_3,70.237
2004-11-20 16:00:00,area_3,73.699
2004-11-20 17:00:00,area_3,81.078
2004-11-20 18:00:00,area_3,81.595
2004-11-20 19:00:00,area_3,79.012
2004-11-20 20:00:00,area_3,76.034
2004-11-20 21:00:00,area_3,72.611
2004-11-20 22:00:00,area_3,70.135
2004-11-20 23:00:00,area_3,64.337
2004-11-21 00:00:00,area_3,58.939
2004-11-21 01:00:00,area_3,56.617
2004-11-21 02:00:00,area_3,55.766
2004-11-21 03:00:00,area_3,56.058
2004-11-21 04:00:00,area_3,57.146
2004-11-21 05:00:00,area_3,57.777
2004-11-21 06:00:00,area_3,63.448
2004-11-21 07:00:00,area_3,71.71
2004-11-21 08:00:00,area_3,79.779
2004-11-21 09:00:00,area_3,81.211
2004-11-21 10:00:00,area_3,77.259
2004-11-21 11:00:00,area_3,75.171
2004-11-21 12:00:00,area_3,74.552
2004-11-21 13:00:00,area_3,73.573
2004-11-21 14:00:00,area_3,72.982
2004-11-21 15:00:00,area_3,73.742
2004-11-21 16:00:00,area_3,77.385
2004-11-21 17:00:00,area_3,85.152
2004-11-21 18:00:00,area_3,85.879
2004-11-21 19:00:00,area_3,84.481
2004-11-21 20:00:00,area_3,81.894
2004-11-21 21:00:00,area_3,77.363
2004-11-21 22:00:00,area_3,73.378
2004-11-21 23:00:00,area_3,66.714
2004-11-22 00:00:00,area_3,62.171
2004-11-22 01:00:00,area_3,60.753
2004-11-22 02:00:00,area_3,60.747
2004-11-22 03:00:00,area_3,61.758
2004-11-22 04:00:00,area_3,64.995
2004-11-22 05:00:00,area_3,70.765
2004-11-22 06:00:00,area_3,84.662
2004-11-22 07:00:00,area_3,90.186
2004-11-22 08:00:00,area_3,86.772
2004-11-22 09:00:00,area_3,84.982
2004-11-22 10:00:00,area_3,83.79
2004-11-22 11:00:00,area_3,82.145
2004-11-22 12:00:00,area_3,81.105
2004-11-22 13:00:00,area_3,80.259
2004-11-22 14:00:00,area_3,80.333
2004-11-22 15:00:00,area_3,79.588
2004-11-22 16:00:00,area_3,83.287
2004-11-22 17:00:00,area_3,94.399
2004-11-22 18:00:00,area_3,97.703
2004-11-22 19:00:00,area_3,96.648
2004-11-22 20:00:00,area_3,94.008
2004-11-22 21:00:00,area_3,88.702
2004-11-22 22:00:00,area_3,83.429
2004-11-22 23:00:00,area_3,74.72
2004-11-23 00:00:00,area_3,68.07
2004-11-23 01:00:00,area_3,65.679
2004-11-23 02:00:00,area_3,64.42
2004-11-23 03:00:00,area_3,64.676
2004-11-23 04:00:00,area_3,67.552
2004-11-23 05:00:00,area_3,72.525
2004-11-23 06:00:00,area_3,86.245
2004-11-23 07:00:00,area_3,93.371
2004-11-23 08:00:00,area_3,89.184
2004-11-23 09:00:00,area_3,87.233
2004-11-23 10:00:00,area_3,86.394
2004-11-23 11:00:00,area_3,85.42
2004-11-23 12:00:00,area_3,84.532
2004-11-23 13:00:00,area_3,83.568
2004-11-23 14:00:00,area_3,83.083
2004-11-23 15:00:00,area_3,84.084
2004-11-23 16:00:00,area_3,88.655
2004-11-23 17:00:00,area_3,96.874
2004-11-23 18:00:00,area_3,98.982
2004-11-23 19:00:00,area_3,96.674
2004-11-23 20:00:00,area_3,94.158
2004-11-23 21:00:00,area_3,88.97
2004-11-23 22:00:00,area_3,84.69
2004-11-23 23:00:00,area_3,75.655
2004-11-24 00:00:00,area_3,69.459
2004-11-24 01:00:00,area_3,66.046
2004-11-24 02:00:00,area_3,64.477
2004-11-24 03:00:00,area_3,64.544
2004-11-24 04:00:00,area_3,67.02
2004-11-24 05:00:00,area_3,70.612
2004-11-24 06:00:00,area_3,81.615
2004-11-24 07:00:00,area_3,87.51
2004-11-24 08:00:00,area_3,86.527
2004-11-24 09:00:00,area_3,87.737
2004-11-24 10:00:00,area_3,87.995
2004-11-24 11:00:00,area_3,87.944
2004-11-24 12:00:00,area_3,86.406
2004-11-24 13:00:00,area_3,84.803
2004-11-24 14:00:00,area_3,84.9
2004-11-24 15:00:00,area_3,84.498
2004-11-24 16:00:00,area_3,87.853
2004-11-24 17:00:00,area_3,95.161
2004-11-24 18:00:00,area_3,95.468
2004-11-24 19:00:00,area_3,92.191
2004-11-24 20:00:00,area_3,88.502
2004-11-24 21:00:00,area_3,84.011
2004-11-24 22:00:00,area_3,80.906
2004-11-24 23:00:00,area_3,73.687
2004-11-25 00:00:00,area_3,66.819
2004-11-25 01:00:00,area_3,62.768
2004-11-25 02:00:00,area_3,60.483
2004-11-25 03:00:00,area_3,59.602
2004-11-25 04:00:00,area_3,60.557
2004-11-25 05:00:00,area_3,60.574
2004-11-25 06:00:00,area_3,64.962
2004-11-25 07:00:00,area_3,71.977
2004-11-25 08:00:00,area_3,80.809
2004-11-25 09:00:00,area_3,89.799
2004-11-25 10:00:00,area_3,94.131
2004-11-25 11:00:00,area_3,94.217
2004-11-25 12:00:00,area_3,89.569
2004-11-25 13:00:00,area_3,82.61
2004-11-25 14:00:00,area_3,79.6
2004-11-25 15:00:00,area_3,80.041
2004-11-25 16:00:00,area_3,83.071
2004-11-25 17:00:00,area_3,87.815
2004-11-25 18:00:00,area_3,89.654
2004-11-25 19:00:00,area_3,91.39
2004-11-25 20:00:00,area_3,91.941
2004-11-25 21:00:00,area_3,90.035
2004-11-25 22:00:00,area_3,89.857
2004-11-25 23:00:00,area_3,84.207
2004-11-26 00:00:00,area_3,80.69
2004-11-26 01:00:00,area_3,79.226
2004-11-26 02:00:00,area_3,79.184
2004-11-26 03:00:00,area_3,80.793
2004-11-26 04:00:00,area_3,85.543
2004-11-26 05:00:00,area_3,87.691
2004-11-26 06:00:00,area_3,94.149
2004-11-26 07:00:00,area_3,98.612
2004-11-26 08:00:00,area_3,98.727
2004-11-26 09:00:00,area_3,94.536
2004-11-26 10:00:00,area_3,90.495
2004-11-26 11:00:00,area_3,86.439
2004-11-26 12:00:00,area_3,83.302
2004-11-26 13:00:00,area_3,80.311
2004-11-26 14:00:00,area_3,79.17
2004-11-26 15:00:00,area_3,80.543
2004-11-26 16:00:00,area_3,84.662
2004-11-26 17:00:00,area_3,95.368
2004-11-26 18:00:00,area_3,99.068
2004-11-26 19:00:00,area_3,97.816
2004-11-26 20:00:00,area_3,96.252
2004-11-26 21:00:00,area_3,92.132
2004-11-26 22:00:00,area_3,90.311
2004-11-26 23:00:00,area_3,84.547
2004-11-27 00:00:00,area_3,79.778
2004-11-27 01:00:00,area_3,77.546
2004-11-27 02:00:00,area_3,76.436
2004-11-27 03:00:00,area_3,77.266
2004-11-27 04:00:00,area_3,79.641
2004-11-27 05:00:00,area_3,80.442
2004-11-27 06:00:00,area_3,86.032
2004-11-27 07:00:00,area_3,90.795
2004-11-27 08:00:00,area_3,94.206
2004-11-27 09:00:00,area_3,92.623
2004-11-27 10:00:00,area_3,88.307
2004-11-27 11:00:00,area_3,84.0
2004-11-27 12:00:00,area_3,79.983
2004-11-27 13:00:00,area_3,76.675
2004-11-27 14:00:00,area_3,75.396
2004-11-27 15:00:00,area_3,77.758
2004-11-27 16:00:00,area_3,83.877
2004-11-27 17:00:00,area_3,91.673
2004-11-27 18:00:00,area_3,92.147
2004-11-27 19:00:00,area_3,89.774
2004-11-27 20:00:00,area_3,86.708
2004-11-27 21:00:00,area_3,82.525
2004-11-27 22:00:00,area_3,80.396
2004-11-27 23:00:00,area_3,73.731
2004-11-28 00:00:00,area_3,68.231
2004-11-28 01:00:00,area_3,65.543
2004-11-28 02:00:00,area_3,63.714
2004-11-28 03:00:00,area_3,63.636
2004-11-28 04:00:00,area_3,64.038
2004-11-28 05:00:00,area_3,64.304
2004-11-28 06:00:00,area_3,69.599
2004-11-28 07:00:00,area_3,77.071
2004-11-28 08:00:00,area_3,84.174
2004-11-28 09:00:00,area_3,82.918
2004-11-28 10:00:00,area_3,79.314
2004-11-28 11:00:00,area_3,76.591
2004-11-28 12:00:00,area_3,76.195
2004-11-28 13:00:00,area_3,74.941
2004-11-28 14:00:00,area_3,73.365
2004-11-28 15:00:00,area_3,73.033
2004-11-28 16:00:00,area_3,78.679
2004-11-28 17:00:00,area_3,91.16
2004-11-28 18:00:00,area_3,95.404
2004-11-28 19:00:00,area_3,95.934
2004-11-28 20:00:00,area_3,94.491
2004-11-28 21:00:00,area_3,91.047
2004-11-28 22:00:00,area_3,88.668
2004-11-28 23:00:00,area_3,81.68
2004-11-29 00:00:00,area_3,78.201
2004-11-29 01:00:00,area_3,77.881
2004-11-29 02:00:00,area_3,78.59
2004-11-29 03:00:00,area_3,79.868
2004-11-29 04:00:00,area_3,82.639
2004-11-29 05:00:00,area_3,87.526
2004-11-29 06:00:00,area_3,102.717
2004-11-29 07:00:00,area_3,108.519
2004-11-29 08:00:00,area_3,101.081
2004-11-29 09:00:00,area_3,94.796
2004-11-29 10:00:00,area_3,88.613
2004-11-29 11:00:00,area_3,84.605
2004-11-29 12:00:00,area_3,82.008
2004-11-29 13:00:00,area_3,80.145
2004-11-29 14:00:00,area_3,79.756
2004-11-29 15:00:00,area_3,81.242
2004-11-29 16:00:00,area_3,87.643
2004-11-29 17:00:00,area_3,101.174
2004-11-29 18:00:00,area_3,104.98
2004-11-29 19:00:00,area_3,104.131
2004-11-29 20:00:00,area_3,101.56
2004-11-29 21:00:00,area_3,97.091
2004-11-29 22:00:00,area_3,92.197
2004-11-29 23:00:00,area_3,82.906
2004-11-30 00:00:00,area_3,76.953
2004-11-30 01:00:00,area_3,74.621
2004-11-30 02:00:00,area_3,73.692
2004-11-30 03:00:00,area_3,74.676
2004-11-30 04:00:00,area_3,77.124
2004-11-30 05:00:00,area_3,82.551
2004-11-30 06:00:00,area_3,97.409
2004-11-30 07:00:00,area_3,102.326
2004-11-30 08:00:00,area_3,97.163
2004-11-30 09:00:00,area_3,93.637
2004-11-30 10:00:00,area_3,91.548
2004-11-30 11:00:00,area_3,89.183
2004-11-30 12:00:00,area_3,85.65
2004-11-30 13:00:00,area_3,83.143
2004-11-30 14:00:00,area_3,82.812
2004-11-30 15:00:00,area_3,85.551
2004-11-30 16:00:00,area_3,92.606
2004-11-30 17:00:00,area_3,103.4
2004-11-30 18:00:00,area_3,105.889
2004-11-30 19:00:00,area_3,104.063
2004-11-30 20:00:00,area_3,101.468
2004-11-30 21:00:00,area_3,95.414
2004-11-30 22:00:00,area_3,90.6
2004-11-30 23:00:00,area_3,82.116
2004-12-01 00:00:00,area_3,75.717
2004-12-01 01:00:00,area_3,72.531
2004-12-01 02:00:00,area_3,71.032
2004-12-01 03:00:00,area_3,71.571
2004-12-01 04:00:00,area_3,73.647
2004-12-01 05:00:00,area_3,75.007
2004-12-01 06:00:00,area_3,87.896
2004-12-01 07:00:00,area_3,93.207
2004-12-01 08:00:00,area_3,86.102
2004-12-01 09:00:00,area_3,83.965
2004-12-01 10:00:00,area_3,84.275
2004-12-01 11:00:00,area_3,83.119
2004-12-01 12:00:00,area_3,81.658
2004-12-01 13:00:00,area_3,80.096
2004-12-01 14:00:00,area_3,79.625
2004-12-01 15:00:00,area_3,79.964
2004-12-01 16:00:00,area_3,85.977
2004-12-01 17:00:00,area_3,100.322
2004-12-01 18:00:00,area_3,103.238
2004-12-01 19:00:00,area_3,103.625
2004-12-01 20:00:00,area_3,103.382
2004-12-01 21:00:00,area_3,99.429
2004-12-01 22:00:00,area_3,98.73
2004-12-01 23:00:00,area_3,90.381
2004-12-02 00:00:00,area_3,86.122
2004-12-02 01:00:00,area_3,84.016
2004-12-02 02:00:00,area_3,83.593
2004-12-02 03:00:00,area_3,85.386
2004-12-02 04:00:00,area_3,88.821
2004-12-02 05:00:00,area_3,91.222
2004-12-02 06:00:00,area_3,105.864
2004-12-02 07:00:00,area_3,104.704
2004-12-02 08:00:00,area_3,99.157
2004-12-02 09:00:00,area_3,93.839
2004-12-02 10:00:00,area_3,88.142
2004-12-02 11:00:00,area_3,83.7
2004-12-02 12:00:00,area_3,79.846
2004-12-02 13:00:00,area_3,76.962
2004-12-02 14:00:00,area_3,75.132
2004-12-02 15:00:00,area_3,74.955
2004-12-02 16:00:00,area_3,80.65
2004-12-02 17:00:00,area_3,95.027
2004-12-02 18:00:00,area_3,101.468
2004-12-02 19:00:00,area_3,102.637
2004-12-02 20:00:00,area_3,102.34
2004-12-02 21:00:00,area_3,97.968
2004-12-02 22:00:00,area_3,98.751
2004-12-02 23:00:00,area_3,90.631
2004-12-03 00:00:00,area_3,85.202
2004-12-03 01:00:00,area_3,83.264
2004-12-03 02:00:00,area_3,81.851
2004-12-03 03:00:00,area_3,82.487
2004-12-03 04:00:00,area_3,85.96
2004-12-03 05:00:00,area_3,86.519
2004-12-03 06:00:00,area_3,99.871
2004-12-03 07:00:00,area_3,99.423
2004-12-03 08:00:00,area_3,95.215
2004-12-03 09:00:00,area_3,88.761
2004-12-03 10:00:00,area_3,84.094
2004-12-03 11:00:00,area_3,80.589
2004-12-03 12:00:00,area_3,77.085
2004-12-03 13:00:00,area_3,74.94
2004-12-03 14:00:00,area_3,74.298
2004-12-03 15:00:00,area_3,75.003
2004-12-03 16:00:00,area_3,80.155
2004-12-03 17:00:00,area_3,92.99
2004-12-03 18:00:00,area_3,96.66
2004-12-03 19:00:00,area_3,96.473
2004-12-03 20:00:00,area_3,95.831
2004-12-03 21:00:00,area_3,94.206
2004-12-03 22:00:00,area_3,97.707
2004-12-03 23:00:00,area_3,92.433
2004-12-04 00:00:00,area_3,87.847
2004-12-04 01:00:00,area_3,85.741
2004-12-04 02:00:00,area_3,85.818
2004-12-04 03:00:00,area_3,87.13
2004-12-04 04:00:00,area_3,90.217
2004-12-04 05:00:00,area_3,88.102
2004-12-04 06:00:00,area_3,94.954
2004-12-04 07:00:00,area_3,101.488
2004-12-04 08:00:00,area_3,102.797
2004-12-04 09:00:00,area_3,96.979
2004-12-04 10:00:00,area_3,89.315
2004-12-04 11:00:00,area_3,83.736
2004-12-04 12:00:00,area_3,79.526
2004-12-04 13:00:00,area_3,76.965
2004-12-04 14:00:00,area_3,75.339
2004-12-04 15:00:00,area_3,75.756
2004-12-04 16:00:00,area_3,81.243
2004-12-04 17:00:00,area_3,93.894
2004-12-04 18:00:00,area_3,95.155
2004-12-04 19:00:00,area_3,94.054
2004-12-04 20:00:00,area_3,92.36
2004-12-04 21:00:00,area_3,90.125
2004-12-04 22:00:00,area_3,92.517
2004-12-04 23:00:00,area_3,85.269
2004-12-05 00:00:00,area_3,79.681
2004-12-05 01:00:00,area_3,76.956
2004-12-05 02:00:00,area_3,76.461
2004-12-05 03:00:00,area_3,76.348
2004-12-05 04:00:00,area_3,77.246
2004-12-05 05:00:00,area_3,74.085
2004-12-05 06:00:00,area_3,79.062
2004-12-05 07:00:00,area_3,86.142
2004-12-05 08:00:00,area_3,90.598
2004-12-05 09:00:00,area_3,87.348
2004-12-05 10:00:00,area_3,80.464
2004-12-05 11:00:00,area_3,75.028
2004-12-05 12:00:00,area_3,73.145
2004-12-05 13:00:00,area_3,70.781
2004-12-05 14:00:00,area_3,68.67
2004-12-05 15:00:00,area_3,68.574
2004-12-05 16:00:00,area_3,73.62
2004-12-05 17:00:00,area_3,87.158
2004-12-05 18:00:00,area_3,90.75
2004-12-05 19:00:00,area_3,91.631
2004-12-05 20:00:00,area_3,90.309
2004-12-05 21:00:00,area_3,85.591
2004-12-05 22:00:00,area_3,83.946
2004-12-05 23:00:00,area_3,75.653
2004-12-06 00:00:00,area_3,71.112
2004-12-06 01:00:00,area_3,69.381
2004-12-06 02:00:00,area_3,69.056
2004-12-06 03:00:00,area_3,70.039
2004-12-06 04:00:00,area_3,72.851
2004-12-06 05:00:00,area_3,76.041
2004-12-06 06:00:00,area_3,90.769
2004-12-06 07:00:00,area_3,96.797
2004-12-06 08:00:00,area_3,92.167
2004-12-06 09:00:00,area_3,91.206
2004-12-06 10:00:00,area_3,90.447
2004-12-06 11:00:00,area_3,89.075
2004-12-06 12:00:00,area_3,86.997
2004-12-06 13:00:00,area_3,84.736
2004-12-06 14:00:00,area_3,83.314
2004-12-06 15:00:00,area_3,83.552
2004-12-06 16:00:00,area_3,89.092
2004-12-06 17:00:00,area_3,100.667
2004-12-06 18:00:00,area_3,102.355
2004-12-06 19:00:00,area_3,100.468
2004-12-06 20:00:00,area_3,96.974
2004-12-06 21:00:00,area_3,90.884
2004-12-06 22:00:00,area_3,88.094
2004-12-06 23:00:00,area_3,78.042
2004-12-07 00:00:00,area_3,72.362
2004-12-07 01:00:00,area_3,69.447
2004-12-07 02:00:00,area_3,68.169
2004-12-07 03:00:00,area_3,68.099
2004-12-07 04:00:00,area_3,70.459
2004-12-07 05:00:00,area_3,73.02
2004-12-07 06:00:00,area_3,85.867
2004-12-07 07:00:00,area_3,91.122
2004-12-07 08:00:00,area_3,85.915
2004-12-07 09:00:00,area_3,83.533
2004-12-07 10:00:00,area_3,82.234
2004-12-07 11:00:00,area_3,80.64
2004-12-07 12:00:00,area_3,79.19
2004-12-07 13:00:00,area_3,76.364
2004-12-07 14:00:00,area_3,76.365
2004-12-07 15:00:00,area_3,75.23
2004-12-07 16:00:00,area_3,80.001
2004-12-07 17:00:00,area_3,91.776
2004-12-07 18:00:00,area_3,95.571
2004-12-07 19:00:00,area_3,93.908
2004-12-07 20:00:00,area_3,90.621
2004-12-07 21:00:00,area_3,84.687
2004-12-07 22:00:00,area_3,82.482
2004-12-07 23:00:00,area_3,73.352
2004-12-08 00:00:00,area_3,68.143
2004-12-08 01:00:00,area_3,65.781
2004-12-08 02:00:00,area_3,64.808
2004-12-08 03:00:00,area_3,65.97
2004-12-08 04:00:00,area_3,69.845
2004-12-08 05:00:00,area_3,73.611
2004-12-08 06:00:00,area_3,88.758
2004-12-08 07:00:00,area_3,94.494
2004-12-08 08:00:00,area_3,86.776
2004-12-08 09:00:00,area_3,82.18
2004-12-08 10:00:00,area_3,78.572
2004-12-08 11:00:00,area_3,75.861
2004-12-08 12:00:00,area_3,74.227
2004-12-08 13:00:00,area_3,72.616
2004-12-08 14:00:00,area_3,72.038
2004-12-08 15:00:00,area_3,71.805
2004-12-08 16:00:00,area_3,78.089
2004-12-08 17:00:00,area_3,92.143
2004-12-08 18:00:00,area_3,95.927
2004-12-08 19:00:00,area_3,95.536
2004-12-08 20:00:00,area_3,94.914
2004-12-08 21:00:00,area_3,91.387
2004-12-08 22:00:00,area_3,90.575
2004-12-08 23:00:00,area_3,81.61
2004-12-09 00:00:00,area_3,77.095
2004-12-09 01:00:00,area_3,75.454
2004-12-09 02:00:00,area_3,74.525
2004-12-09 03:00:00,area_3,75.816
2004-12-09 04:00:00,area_3,79.946
2004-12-09 05:00:00,area_3,82.513
2004-12-09 06:00:00,area_3,98.062
2004-12-09 07:00:00,area_3,102.356
2004-12-09 08:00:00,area_3,95.29
2004-12-09 09:00:00,area_3,93.811
2004-12-09 10:00:00,area_3,92.896
2004-12-09 11:00:00,area_3,91.524
2004-12-09 12:00:00,area_3,90.635
2004-12-09 13:00:00,area_3,89.941
2004-12-09 14:00:00,area_3,89.284
2004-12-09 15:00:00,area_3,90.617
2004-12-09 16:00:00,area_3,97.523
2004-12-09 17:00:00,area_3,105.949
2004-12-09 18:00:00,area_3,106.049
2004-12-09 19:00:00,area_3,103.842
2004-12-09 20:00:00,area_3,100.238
2004-12-09 21:00:00,area_3,94.858
2004-12-09 22:00:00,area_3,93.482
2004-12-09 23:00:00,area_3,83.319
2004-12-10 00:00:00,area_3,77.527
2004-12-10 01:00:00,area_3,73.754
2004-12-10 02:00:00,area_3,72.441
2004-12-10 03:00:00,area_3,72.495
2004-12-10 04:00:00,area_3,74.77
2004-12-10 05:00:00,area_3,75.827
2004-12-10 06:00:00,area_3,89.919
2004-12-10 07:00:00,area_3,95.487
2004-12-10 08:00:00,area_3,91.601
2004-12-10 09:00:00,area_3,89.831
2004-12-10 10:00:00,area_3,88.313
2004-12-10 11:00:00,area_3,86.365
2004-12-10 12:00:00,area_3,83.369
2004-12-10 13:00:00,area_3,80.696
2004-12-10 14:00:00,area_3,79.176
2004-12-10 15:00:00,area_3,80.231
2004-12-10 16:00:00,area_3,84.181
2004-12-10 17:00:00,area_3,92.522
2004-12-10 18:00:00,area_3,93.529
2004-12-10 19:00:00,area_3,90.42
2004-12-10 20:00:00,area_3,88.364
2004-12-10 21:00:00,area_3,85.333
2004-12-10 22:00:00,area_3,87.926
2004-12-10 23:00:00,area_3,80.914
2004-12-11 00:00:00,area_3,74.792
2004-12-11 01:00:00,area_3,72.242
2004-12-11 02:00:00,area_3,70.977
2004-12-11 03:00:00,area_3,71.094
2004-12-11 04:00:00,area_3,71.646
2004-12-11 05:00:00,area_3,68.543
2004-12-11 06:00:00,area_3,74.192
2004-12-11 07:00:00,area_3,81.296
2004-12-11 08:00:00,area_3,87.021
2004-12-11 09:00:00,area_3,86.989
2004-12-11 10:00:00,area_3,83.687
2004-12-11 11:00:00,area_3,79.318
2004-12-11 12:00:00,area_3,77.225
2004-12-11 13:00:00,area_3,75.377
2004-12-11 14:00:00,area_3,75.467
2004-12-11 15:00:00,area_3,78.288
2004-12-11 16:00:00,area_3,85.88
2004-12-11 17:00:00,area_3,94.331
2004-12-11 18:00:00,area_3,94.355
2004-12-11 19:00:00,area_3,92.938
2004-12-11 20:00:00,area_3,91.82
2004-12-11 21:00:00,area_3,88.909
2004-12-11 22:00:00,area_3,90.994
2004-12-11 23:00:00,area_3,84.084
2004-12-12 00:00:00,area_3,77.83
2004-12-12 01:00:00,area_3,74.836
2004-12-12 02:00:00,area_3,74.073
2004-12-12 03:00:00,area_3,74.672
2004-12-12 04:00:00,area_3,75.969
2004-12-12 05:00:00,area_3,72.34
2004-12-12 06:00:00,area_3,77.206
2004-12-12 07:00:00,area_3,85.97
2004-12-12 08:00:00,area_3,92.681
2004-12-12 09:00:00,area_3,92.15
2004-12-12 10:00:00,area_3,89.606
2004-12-12 11:00:00,area_3,87.376
2004-12-12 12:00:00,area_3,88.498
2004-12-12 13:00:00,area_3,88.923
2004-12-12 14:00:00,area_3,89.631
2004-12-12 15:00:00,area_3,91.097
2004-12-12 16:00:00,area_3,95.294
2004-12-12 17:00:00,area_3,103.107
2004-12-12 18:00:00,area_3,103.569
2004-12-12 19:00:00,area_3,103.129
2004-12-12 20:00:00,area_3,100.751
2004-12-12 21:00:00,area_3,95.444
2004-12-12 22:00:00,area_3,94.604
2004-12-12 23:00:00,area_3,84.043
2004-12-13 00:00:00,area_3,78.576
2004-12-13 01:00:00,area_3,75.736
2004-12-13 02:00:00,area_3,74.763
2004-12-13 03:00:00,area_3,75.431
2004-12-13 04:00:00,area_3,78.06
2004-12-13 05:00:00,area_3,79.992
2004-12-13 06:00:00,area_3,95.085
2004-12-13 07:00:00,area_3,100.65
2004-12-13 08:00:00,area_3,94.746
2004-12-13 09:00:00,area_3,91.856
2004-12-13 10:00:00,area_3,90.895
2004-12-13 11:00:00,area_3,89.851
2004-12-13 12:00:00,area_3,88.861
2004-12-13 13:00:00,area_3,88.562
2004-12-13 14:00:00,area_3,89.069
2004-12-13 15:00:00,area_3,91.651
2004-12-13 16:00:00,area_3,98.366
2004-12-13 17:00:00,area_3,112.877
2004-12-13 18:00:00,area_3,113.739
2004-12-13 19:00:00,area_3,113.62
2004-12-13 20:00:00,area_3,115.296
2004-12-13 21:00:00,area_3,111.712
2004-12-13 22:00:00,area_3,108.796
2004-12-13 23:00:00,area_3,98.255
2004-12-14 00:00:00,area_3,92.617
2004-12-14 01:00:00,area_3,90.403
2004-12-14 02:00:00,area_3,89.908
2004-12-14 03:00:00,area_3,91.206
2004-12-14 04:00:00,area_3,95.241
2004-12-14 05:00:00,area_3,97.045
2004-12-14 06:00:00,area_3,111.63
2004-12-14 07:00:00,area_3,111.637
2004-12-14 08:00:00,area_3,103.544
2004-12-14 09:00:00,area_3,105.545
2004-12-14 10:00:00,area_3,98.651
2004-12-14 11:00:00,area_3,97.245
2004-12-14 12:00:00,area_3,96.926
2004-12-14 13:00:00,area_3,96.293
2004-12-14 14:00:00,area_3,95.658
2004-12-14 15:00:00,area_3,98.85
2004-12-14 16:00:00,area_3,106.761
2004-12-14 17:00:00,area_3,119.622
2004-12-14 18:00:00,area_3,121.55
2004-12-14 19:00:00,area_3,120.628
2004-12-14 20:00:00,area_3,119.028
2004-12-14 21:00:00,area_3,121.908
2004-12-14 22:00:00,area_3,117.717
2004-12-14 23:00:00,area_3,107.057
2004-12-15 00:00:00,area_3,101.966
2004-12-15 01:00:00,area_3,101.249
2004-12-15 02:00:00,area_3,101.105
2004-12-15 03:00:00,area_3,103.024
2004-12-15 04:00:00,area_3,106.374
2004-12-15 05:00:00,area_3,107.296
2004-12-15 06:00:00,area_3,122.741
2004-12-15 07:00:00,area_3,121.876
2004-12-15 08:00:00,area_3,114.552
2004-12-15 09:00:00,area_3,110.84
